Predicted Label,Actual Label,Message,Reasoning,Sha,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
False,FALSE,Merge pull request #2836 from AbhitejJohn/fixtypo,The commit message does not explicitly mention a bugfix further context needed,b611a4a5401468b7734d2b009e23889bae3818d3,dotnetinteractive,d8b80c3010319df99c115b8b0eaf622e9ced603d,340acfc3d824d5a6c4238cc20e6caf4552a67b1c,True,87,2023-03-14 18:39:02-04:00,2,2023-03-14 22:39:02,1,2,2,0,0,188,0,2,2,False,False,Tuesday,March,1,2023,18,Afternoon,False,49,6
True,TRUE,Fix the build badge link (#4267),The commit directly addresses fixing an issue identified by its number,f790a69457772452e9146a2b1562e92a66c5b9b8,mlnet,a072b5e720409ba593c94b9e76e3daa05662f6ac,,False,135,2019-09-30 20:18:25-04:00,118,2019-10-01 00:18:25,1,1,1,0,0,143,0,6,6,False,False,Monday,September,3,2019,20,Evening,False,32,6,
True,FALSE,adding the functions used to build MlNetMklDeps for 0.0.0.6 (#1182),"The commit is related to fixing or improving functionality of MLNet, a machine learning library.",a9d8ae44b7a3781fd83eaea0620863ceea2bb6ab,mlnet,e54e83e66b4262246d2874122b5df89bfeb07348,,False,43,2018-10-08 17:08:01-04:00,7,2018-10-08 21:08:01,1,4,0,4,0,148,148,148,0,True,False,Monday,October,4,2018,17,Afternoon,False,67,10,
True,FALSE,Add debug asserts (#1566),Debug assertions are typically added to catch bugs during development,3ce839eb40d8e15b988ade4fab1775fc5328cf87,mlnet,a1f5ac383138bc0b7853bc16cecc0d9ab106cc11,,False,42,2018-11-19 22:27:47-05:00,53,2018-11-20 03:27:47,1,2,2,0,0,3747,57,57,0,False,False,Monday,November,4,2018,22,Evening,False,25,4,
True,TRUE,Update TreeTrainersCatalog to use standard parameter names (#2880),Resolving commit reference suggests a fix related to existing code issue,f5b9e436890f928f840128345c771945ba44a962,mlnet,178827f4e7a7ccd129a8ee60c96e9630ffc6c0b3,,False,36,2019-03-07 16:59:10-05:00,7,2019-03-07 21:59:10,1,3,3,0,0,870,0,20,20,False,False,Thursday,March,1,2019,16,Afternoon,False,66,8,
True,FALSE,update interactive package versino (#6378),Specific version update often related to fixing known issues,febcb920e025270450c226a94a29473abf0e09d9,mlnet,c5f03e2c42940b23ea3f9eed88f23807d9f26453,,False,191,2022-10-14 17:32:13-04:00,7,2022-10-14 21:32:13,1,1,1,0,0,85,0,2,2,False,False,Friday,October,4,2022,17,Afternoon,False,42,5,
True,FALSE,Split out non concurrent test collections. (#6937),The commit message indicates resolving potential concurrency issues which is a common class of bugs.,9f4a389891906a6d15bbc2f7307f7aacbf2ea8ef,mlnet,8896dd2927242944b361971f5cbd39a26a6ca981,,False,117,2024-01-08 12:00:49-05:00,7,2024-01-08 17:00:49,1,22,20,2,0,5471,68,111,43,True,False,Monday,January,1,2024,12,Morning,False,50,7,
True,TRUE,fix doc for the KeyToBinaryVectorMappingEstimator (#3536),The commit message explicitly states fixing documentation which could imply clarifying a pre-existing issue,cdf706e8dbd314bc4b6dfa59eef85f050bcd0e6b,mlnet,77c3467ca9f2c502557a261c20da968b735465e6,,False,51,2019-04-24 15:43:35-04:00,7,2019-04-24 19:43:35,1,2,2,0,0,540,15,20,5,False,False,Wednesday,April,2,2019,15,Afternoon,False,57,6,
True,TRUE,Fixes locale dependent test output comparisons (#109),Reference to issue #109 implies addressing a specific bug,278b1a39db84fa2d3472bac12259cbf56182c3d0,mlnet,53b748dfbef82aadd3e32b828151b2c60e56ec8f,,False,38,2018-06-07 00:07:02-04:00,10,2018-06-07 04:07:02,1,1,1,0,0,88,7,7,0,False,False,Thursday,June,2,2018,0,,False,53,7,
True,TRUE,Fix documentation for LightGbm parameter (#3695),Addressing specific issue referenced by commit hash,0daa32c2e41c19da3111d8ddac7aaa1914dffb63,mlnet,715ba89e92e6138016f1f53efee1597fda4b9d20,,False,63,2019-05-15 16:48:39-04:00,7,2019-05-15 20:48:39,1,1,1,0,0,1154,-1,1,2,False,False,Wednesday,May,2,2019,16,Afternoon,False,48,6,
True,TRUE,ML.Net nuget missing a dependency on System.Collections.Immutable (#981),The commit addresses fixing an issue in ML.Net project by resolving a known NuGet package error.,ecb9126691401a3142e59139290bf78ed9bc68ad,mlnet,9a6c384abc466053ffabc2edd34fd1aec3d22320,,False,25,2018-09-21 14:51:19-04:00,7,2018-09-21 18:51:19,1,1,1,0,0,23,1,1,0,False,False,Friday,September,3,2018,14,Afternoon,False,72,8,
True,TRUE,Fix the build (#2682),The commit message directly references resolving an issue ('build'),01a362b9a4a31a774f4f59bbe942d78240a69c7d,mlnet,9e8f1007f0fd676089a6bf770179880596fa638a,,False,22,2019-02-21 14:17:56-05:00,4,2019-02-21 19:17:56,1,1,1,0,0,605,0,2,2,False,False,Thursday,February,1,2019,14,Afternoon,False,21,4,
True,TRUE,Prevent annoying error in VSmac (#219),Specific commit reference indicates an attempt to fix a known bug (#219),2bbef1726bda3d60627399b8c4457244597b72ae,mlnet,d51321cb2c1e6c35639f00e777b4415901c55f50,,False,34,2018-05-24 12:39:51-04:00,26,2018-05-24 16:39:51,1,7,7,0,0,149,7,9,2,False,False,Thursday,May,2,2018,12,Morning,False,38,6,
True,TRUE,Polish GetColumn on IDataView (#2738),The commit references resolving an issue #2738 which likely indicates a bug in the 'GetColumn' method of the 'IDataView',a0edc5c5724ed2895fd0c2fa5c2525d03de13455,mlnet,b0baf122d837a63b23e0ce60b2622f520433a06d,,False,66,2019-02-27 13:42:32-05:00,7,2019-02-27 18:42:32,1,25,25,0,0,5963,62,174,112,False,False,Wednesday,February,1,2019,13,Afternoon,False,37,5,
True,FALSE,"Docs 2nd pass for NaiveBayes, KMeans, OVA, Pairwise and OnnxTransformer (#3387)",The commit mentions a second pass which implies addressing issues from the first iteration,3389f1deebf04cf9a0524144d36468de0b19597f,mlnet,6f3d95aa5a5444d68786781a3461b31871eef88d,,False,40,2019-04-21 01:14:50-04:00,7,2019-04-21 05:14:50,1,9,6,1,2,4204,49,175,126,True,True,Sunday,April,2,2019,1,Night,True,79,11,
True,FALSE,Add SamplingKeyColumnName to AutoMLExperiment (#6649),Adding columns is typically for data preparation in ML processes which can relate to fixing bugs if the dataset previously lacked necessary features.,d974a212538884bbffa0d95c82bf85de44a55782,mlnet,ce9938d37951ca94e7e94d2dc4779fecf52d8f54,,False,209,2023-05-04 18:06:42-04:00,7,2023-05-04 22:06:42,1,4,4,0,0,1003,25,28,3,False,False,Thursday,May,2,2023,18,Afternoon,False,53,5,
True,FALSE,Stop using System.ComponentModel.Composition (#2569),This is addressing an issue from a specific bug report.,412e1f904c9cd25b80e62bb01390e09360b5b50c,mlnet,512493a7ad1567f776c6999947c754c50e704717,,False,4,2019-02-21 17:01:04-05:00,7,2019-02-21 22:01:04,1,15,13,2,0,4669,105,196,91,True,False,Thursday,February,1,2019,17,Afternoon,False,52,4,
True,FALSE,Exposed ngram extraction options in TextFeaturizer (#2911),This issue number might indicate a bug related to text processing,ec6ff086edf685bdb64e244d14fd4ff8f5e6af4d,mlnet,6e1291a18843ba113bde4781ce5c5a9510f1db93,,False,5,2019-03-12 20:08:36-04:00,7,2019-03-13 00:08:36,1,9,9,0,0,7962,36,129,93,False,False,Tuesday,March,1,2019,20,Evening,False,58,7,
True,FALSE,Added RankingEvaluatorOptions and removed the truncation limit.  (#4081),Implementation of options suggests resolving specific issues,3f98485e887177f2082f027c22f46fd64ebbe246,mlnet,d3dca2e952f25e5d445dda0383d2b9765bf6625b,,False,118,2019-10-10 14:12:20-04:00,7,2019-10-10 18:12:20,1,6,5,1,0,5324,168,233,65,True,False,Thursday,October,4,2019,14,Afternoon,False,72,8,
True,TRUE,more transform => transformer renaming (#1590),The commit message suggests a change likely in response to an issue or bug related to the 'transformer' variable or function being misnamed.,28fb3bbca4d5b8ad5b1f0bc28fef35db4d8232f3,mlnet,c31c2c192635daeab6c5fbb7306258d7dddbb1f3,,False,43,2018-11-12 13:41:17-05:00,7,2018-11-12 18:41:17,1,25,25,0,0,33011,0,222,222,False,False,Monday,November,4,2018,13,Afternoon,False,46,6,
True,FALSE,small code cleanup (#271),Code cleanups can sometimes address underlying bugs or make them easier to detect,9d19d0e7058e328ead93f549205e5c329324ec05,mlnet,c259863acee3b2bea1c1cce87e8c5ce383c12852,,False,26,2018-05-30 19:09:01-04:00,30,2018-05-30 23:09:01,1,10,10,0,0,4419,-5,41,46,False,False,Wednesday,May,2,2018,19,Evening,False,25,4,
True,TRUE,moving onedal nuget download from onedal to native where its needed for building. (#6527),Mention of moving between versions potentially addressing issues,9d798f1bb3fb17fe97eba77a694c35e2cb46a4b7,mlnet,0880a9086ef7b2433c8a90df27bdb7e875bbd90a,,False,117,2022-12-21 23:50:30-05:00,7,2022-12-22 04:50:30,1,2,2,0,0,291,-1,16,17,False,False,Wednesday,December,4,2022,23,Evening,False,89,14,
True,FALSE,Internalizing MetadataUtils (#1893),The commit title suggests internal code reorganization possibly relating to a known issue,017fb09ad7b18f6cee1d51d85f5c48cf8af89259,mlnet,421252f87ab5f9b1a4dc1a7f1e83986377631fef,,False,53,2018-12-17 18:01:27-05:00,15,2018-12-17 23:01:27,1,62,62,0,0,32743,34,193,159,False,False,Monday,December,4,2018,18,Afternoon,False,35,3,
True,FALSE,Update some test package dependencies (#6161),Updating tests can relate to fixing issues with testing framework or dependencies,978b3c8bb5f4cbf56c20e40042c68f8bd8398ee8,mlnet,1396f5655efe1b019e79fbcbb4132f3d2751ff43,,False,167,2022-04-19 16:47:16-04:00,7,2022-04-19 20:47:16,1,3,3,0,0,261,10,14,4,False,False,Tuesday,April,2,2022,16,Afternoon,False,45,6,
True,FALSE,Normalization API helpers (#446),The commit description suggests an improvement related to code quality which might be necessary due to a previously discovered bug related to data handling.,53c2a159730a78042557a4ae31919c9de4690d18,mlnet,12e629882694dac319168afbbac47f83fb62101f,,False,15,2018-07-03 10:56:34-04:00,7,2018-07-03 14:56:34,1,10,10,0,0,12098,57,157,100,False,False,Tuesday,July,3,2018,10,Morning,False,32,4,
True,FALSE,"Cleaned and fixed public API surface for KMeans, NaiveBayes, OLS. (#2819)",The commit addresses known issues with the code,d9208bfe5e831d6592d5dd3605b197f7d8ebab01,mlnet,c2fabb88f79a30ccc6a3803cb16b400ca66ead4c,,False,5,2019-03-04 20:24:10-05:00,7,2019-03-05 01:24:10,1,17,16,1,0,40956,42,148,106,True,False,Monday,March,1,2019,20,Evening,False,73,11,
True,FALSE,Add two-variable scenario in Tensor shape inference for TensorflowTransform (#5257),The commit directly addresses a known issue with tensor shape inference.,c459af0d792469da0e8948cd612998bd880574e3,mlnet,81357ba85f1410d81f92e8b1e0632e41a0f10b02,,False,154,2020-07-02 00:39:20-04:00,7,2020-07-02 04:39:20,1,3,3,0,0,3000,45,48,3,False,False,Thursday,July,3,2020,0,,False,83,10,
True,TRUE,Handle lightgbm output in different locales properly (#2345),Addressing an issue with locale handling of a specific library,29a32cd5d9688c805234fe42177fd134c4db3e6d,mlnet,e3567096c530f5d4afcf7837b3214430381039f6,,False,26,2019-01-31 17:12:44-05:00,7,2019-01-31 22:12:44,1,2,2,0,0,738,17,23,6,False,False,Thursday,January,1,2019,17,Afternoon,False,60,8,
True,FALSE,Add option to execute only the last transform in TransformWrapper and have WordBagEstimator return transformer chain (#3700),The commit is related to fixing a specific bug identified by issue #3700,2c1cfcac00864587024fa1b5c139673383eb15fb,mlnet,36e100b4b8786d64605a42cbd1b3ccee48ff0be0,,False,25,2019-05-16 18:25:54-04:00,7,2019-05-16 22:25:54,1,8,6,2,0,7737,49,169,120,True,False,Thursday,May,2,2019,18,Afternoon,False,124,17,
True,TRUE,Fix SoftMax precision by utilizing double in the internal calculations (#3676),The commit description explicitly mentions fixing an issue related to Precision of SoftMax,715ba89e92e6138016f1f53efee1597fda4b9d20,mlnet,822d4d8e7fdc6197c1ca6578768d87dd319a6d4a,,False,63,2019-05-15 16:40:10-04:00,7,2019-05-15 20:40:10,1,1,1,0,0,762,2,6,4,False,False,Wednesday,May,2,2019,16,Afternoon,False,78,11,
True,FALSE,Add SECURITY.md (#6420),SECURITY.md often denotes security-related issues,23bfaba133c469cca3c461202708bf23ba8f880f,mlnet,53ff2cff22227fa599d7880f1445dfaaf097fc6c,,False,167,2022-11-01 15:30:06-04:00,7,2022-11-01 19:30:06,1,1,0,1,0,41,41,41,0,True,False,Tuesday,November,4,2022,15,Afternoon,False,23,3,
True,FALSE,Full Model Retrain Sample  (#4127),Model retraining often implies fixing issues with previous model performance,b2f0745ae8ba7b417c0da9029015ff374dd62abb,mlnet,940598ac148ed744d5c63b4ac689f612f4d73a75,,False,120,2019-10-02 20:48:11-04:00,25,2019-10-03 00:48:11,1,1,0,1,0,236,236,236,0,True,False,Wednesday,October,4,2019,20,Evening,False,34,5,
True,FALSE,Add tests for ParameterSet equality (#4550),The commit message specifically references testing an issue previously identified as #4550,cd40a077609b013cef7074fddd7e4e6293aa8af9,mlnet,d306ac8d66a8e4e9f82d3897d1d52cb5d93acab7,,False,142,2019-12-11 18:00:03-05:00,7,2019-12-11 23:00:03,1,1,1,0,0,276,37,37,0,False,False,Wednesday,December,4,2019,18,Afternoon,False,43,6,
True,FALSE,Internalize LpNorm column options. (#3078),This appears to address an issue with the software by standardizing a specific component,d38a35edda4e3b3bb9e74fd78f57e7a49a906186,mlnet,beb67a128544ee98b8c4309859f7e5a9f679ac4e,,False,15,2019-03-25 16:31:22-04:00,7,2019-03-25 20:31:22,1,1,1,0,0,923,0,4,4,False,False,Monday,March,1,2019,16,Afternoon,False,42,5,
True,TRUE,Fix spelling (#1258),The commit message indicates that the change was made to fix an issue previously reported as #1258,7e9e4687284786ae241b2e8c8457a02686e639e9,mlnet,2983312386878b0047a9be64e3b12c05e82c7932,,False,81,2018-10-15 10:40:02-04:00,30,2018-10-15 14:40:02,1,1,1,0,0,988,0,1,1,False,False,Monday,October,4,2018,10,Morning,False,20,3,
True,TRUE,Mark UInt128 and other obvious readonly structs as readonly. (#1496),"The commit mentions explicitly fixing a known issue (in this case, ensuring certain data structures remain immutable)",850f91c2e67679a825b49d3eefd96dea2cc2c153,mlnet,d5378cb9f35a99989e3dd76c2bf81a0392be867a,,False,4,2018-11-02 14:55:08-04:00,7,2018-11-02 18:55:08,1,46,46,0,0,33275,0,61,61,False,False,Friday,November,4,2018,14,Afternoon,False,68,10,
True,FALSE,Update Load8 with GatherVector256 instruction for .NET Core 3 (#1200) fixes #1195,The commit addresses a specific issue number indicating a fix was implemented,c4f3f106b66f11733b58f944df6dc95095908508,mlnet,95a4f788049a242b7d31c6a62e2d43588e3d1dee,,False,77,2018-10-10 07:41:28-04:00,59,2018-10-10 11:41:28,2,1,1,0,0,1505,10,11,1,False,False,Wednesday,October,4,2018,7,Morning,False,81,12,
True,TRUE,Added exception for NaN eigenvectors on PCA (#5349),Addressing an issue with NaN values in a specific function (PCA) indicates fixing that bug.,1b1872fd7d0a219002acfc12bbbf53ff823ce47f,mlnet,293321628fe408255adb74dd6e718e7469bdbd85,,False,132,2020-08-17 15:00:10-04:00,7,2020-08-17 19:00:10,1,2,2,0,0,972,42,46,4,False,False,Monday,August,3,2020,15,Afternoon,False,51,8,
True,TRUE,Added time series and DateTimeTransformer tests that load its input from a file (#5063),Describes adding tests which could imply fixing an issue related to testing,d8cb431773915a59f2728e254a02536bb83ba387,mlnet,08a8b15787a4ca6de68c5da720f191c117628159,,False,132,2020-04-28 13:25:10-04:00,7,2020-04-28 17:25:10,1,5,2,3,0,1072,174,187,13,True,False,Tuesday,April,2,2020,13,Afternoon,False,87,14,
True,TRUE,fix #6416 (#6612),The commit number is linked with known issues,69b67c48d93cb70972c61c846db06d4c61924d01,mlnet,7f94445eca369263bc5635c14c6070f6f8b1906c,,False,191,2023-03-31 18:44:44-04:00,7,2023-03-31 22:44:44,2,1,1,0,0,365,-1,70,71,False,False,Friday,March,1,2023,18,Afternoon,False,17,3,
False,FALSE,Early permutation work,"Permutations often relate to changes in functionality or order of operations, not necessarily addressing bugs.",599ad20362a79706f59ea4e094a4ea0d22ac3d37,wherewolf,0eabd3328f252d888da0fd5ce7d37cf2d8b8b3e7,,False,1,2024-04-20 22:35:55-04:00,1,2024-04-21 02:35:55,0,6,4,2,0,320,71,75,4,True,False,Saturday,April,2,2024,22,Evening,True,22,3,
False,FALSE,Added knowledge test for lone wolf,The description suggests adding functionality but does not indicate a fix of an existing bug.,c55fe3c28cf5a12f5b45f26bba499bfdc1df460f,wherewolf,2cd5f4952df7a5214d3014bce34210e50909730a,,False,1,2024-04-21 15:09:14-04:00,1,2024-04-21 19:09:14,0,2,1,1,0,131,47,47,0,True,False,Sunday,April,2,2024,15,Afternoon,True,34,6,
False,FALSE,Lone wolf peek is now fully implemented,The phrase 'lone wolf' does not suggest any known issue or bug fix.,2cd5f4952df7a5214d3014bce34210e50909730a,wherewolf,2e35f8f54b32473685168be1aa72408507d598e1,,False,1,2024-04-21 14:42:01-04:00,1,2024-04-21 18:42:01,0,10,7,2,1,387,91,104,13,True,True,Sunday,April,2,2024,14,Afternoon,True,39,7,
False,FALSE,Structuring early application.,Structure is foundational and does not directly indicate fixing a known issue.,b6c5e208d066d227269c70517b096b99ce9634c3,wherewolf,a7918ed4426845719f580c4a0c222efa898e69a7,,False,1,2024-04-18 22:25:47-04:00,1,2024-04-19 02:25:47,0,8,3,5,0,196,113,119,6,True,False,Thursday,April,2,2024,22,Evening,False,30,3,
False,FALSE,Saw other wolves event,The commit message does not directly indicate fixing code issues but might be related to social or community interaction within the project.,61e2be08cec6161ea91f5f2dbce6b2df77fb1087,wherewolf,1cad1831c63e76c297000e4c872455228394b928,,False,1,2024-04-20 17:40:55-04:00,1,2024-04-20 21:40:55,0,9,8,1,0,351,60,66,6,True,False,Saturday,April,2,2024,17,Afternoon,True,22,4,
False,FALSE,Rendering final probabilities as well as start probabilities,This commit message suggests adding a feature that deals with rendering probabilities rather than fixing an existing bug.,4101c815b35483ddc5065c04f648809e3f62b202,wherewolf,f857690c2e933ce13741721c763a491dada0055f,,False,1,2024-04-27 20:30:37-04:00,1,2024-04-28 00:30:37,0,1,1,0,0,123,13,38,25,False,False,Saturday,April,2,2024,20,Evening,True,60,8,
False,FALSE,Reorganizing for game setup and early probability,The commit appears to relate to the initial project setup or performance enhancement rather than fixing a known bug.,0eabd3328f252d888da0fd5ce7d37cf2d8b8b3e7,wherewolf,61e2be08cec6161ea91f5f2dbce6b2df77fb1087,,False,1,2024-04-20 21:59:12-04:00,1,2024-04-21 01:59:12,0,16,14,2,0,866,49,183,134,True,False,Saturday,April,2,2024,21,Evening,True,49,7,
False,FALSE,Added a mechanism to get all possible worlds,The description suggests implementation of an additional functionality rather than fixing a known issue,2e35f8f54b32473685168be1aa72408507d598e1,wherewolf,767f10472cb3776b6e09aefd24b991dfc69fcc3e,,False,1,2024-04-21 14:19:26-04:00,1,2024-04-21 18:19:26,0,9,6,3,0,573,124,163,39,True,False,Sunday,April,2,2024,14,Afternoon,True,44,8,
False,FALSE,Beginnings of night phase,The phrase suggests the start of an event (night phase) rather than fixing code issues,1cad1831c63e76c297000e4c872455228394b928,wherewolf,3ea7f19a21b935b69c2a1d15500c0e3984872a0e,,False,1,2024-04-20 17:26:58-04:00,1,2024-04-20 21:26:58,0,19,12,7,0,852,181,218,37,True,False,Saturday,April,2,2024,17,Afternoon,True,25,4,
True,FALSE,Support-based calculation of start cards,The commit addresses an issue in calculating start cards based on support data,764d688785b7da5cfdc8c49bf2fe43307a6d5279,wherewolf,0ed9aae56436a3cacd445638602e2f02f01d8384,,False,1,2024-04-20 23:07:55-04:00,1,2024-04-21 03:07:55,0,3,2,0,1,88,14,32,18,False,True,Saturday,April,2,2024,23,Evening,True,40,5,
True,FALSE,Brute force probability seems to be working,The phrase implies improving an existing approach potentially for better performance or reliability,767f10472cb3776b6e09aefd24b991dfc69fcc3e,wherewolf,764d688785b7da5cfdc8c49bf2fe43307a6d5279,,False,1,2024-04-20 23:30:27-04:00,1,2024-04-21 03:30:27,0,2,2,0,0,202,77,77,0,False,False,Saturday,April,2,2024,23,Evening,True,43,7,
True,TRUE,Fixed path to Wherewolf,The commit title implies that there was an issue with the 'Wherewolf' path which has now been corrected.,a7918ed4426845719f580c4a0c222efa898e69a7,wherewolf,53914f0a9cba77256188630e6870f98494a94e85,,False,1,2024-04-18 22:12:08-04:00,1,2024-04-19 02:12:08,0,5,4,1,0,78,6,6,0,True,False,Thursday,April,2,2024,22,Evening,False,23,4,
True,TRUE,Replicated bug with a test,Directly states resolving a bug through testing,cf62da41c06729a09d0f7a744888a8fcbbbd7e92,wherewolf,58e6442b8009bdfe88ed997282e7bf3e43c1b6ea,,False,1,2024-04-28 20:16:58-04:00,1,2024-04-29 00:16:58,0,3,2,1,0,474,86,97,11,True,False,Sunday,April,2,2024,20,Evening,True,26,5,
True,FALSE,Early implementation of Robber,Robbers in the context of version control often refer to change logs that fix bugs or vulnerabilities.,ee8e28e440594e62cb61509b3ca5400411db02e4,wherewolf,c55fe3c28cf5a12f5b45f26bba499bfdc1df460f,,False,1,2024-04-21 18:20:24-04:00,1,2024-04-21 22:20:24,0,14,10,4,0,614,161,190,29,True,False,Sunday,April,2,2024,18,Afternoon,True,30,4,
