PredictedLabel,ActualLabel,Message,Reasoning,Sha,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,WorkItems,TotalFiles,ModifiedFiles,AddedFiles,DeletedFiles,TotalLines,NetLines,AddedLines,DeletedLines,HasAddedFiles,HasDeletedFiles,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,IsWeekend,MessageLength,WordCount
true,true,Fix some SDCA documentation issues (#3533),Specifically states fixing existing problems in documentation,5d9e88083a21163258bbeb45597a5f1a95039bc8,mlnet,356b3a4092f56a604e33c2e1276566138c8ad1e7,,false,22,2019-04-24 14:17:45-04:00,7,2019-04-24 18:17:45,1,4,4,0,0,2558,5,11,6,false,false,Wednesday,April,2,2019,14,Afternoon,false,42,6
true,true,Fix the build badge link (#4267),The commit directly addresses fixing an issue identified by its number,f790a69457772452e9146a2b1562e92a66c5b9b8,mlnet,a072b5e720409ba593c94b9e76e3daa05662f6ac,,false,135,2019-09-30 20:18:25-04:00,118,2019-10-01 00:18:25,1,1,1,0,0,143,0,6,6,false,false,Monday,September,3,2019,20,Evening,false,32,6
true,false,adding the functions used to build MlNetMklDeps for 0.0.0.6 (#1182),"The commit is related to fixing or improving functionality of MLNet, a machine learning library.",a9d8ae44b7a3781fd83eaea0620863ceea2bb6ab,mlnet,e54e83e66b4262246d2874122b5df89bfeb07348,,false,43,2018-10-08 17:08:01-04:00,7,2018-10-08 21:08:01,1,4,0,4,0,148,148,148,0,true,false,Monday,October,4,2018,17,Afternoon,false,67,10
true,false,Add debug asserts (#1566),Debug assertions are typically added to catch bugs during development,3ce839eb40d8e15b988ade4fab1775fc5328cf87,mlnet,a1f5ac383138bc0b7853bc16cecc0d9ab106cc11,,false,42,2018-11-19 22:27:47-05:00,53,2018-11-20 03:27:47,1,2,2,0,0,3747,57,57,0,false,false,Monday,November,4,2018,22,Evening,false,25,4
true,true,Update TreeTrainersCatalog to use standard parameter names (#2880),Resolving commit reference suggests a fix related to existing code issue,f5b9e436890f928f840128345c771945ba44a962,mlnet,178827f4e7a7ccd129a8ee60c96e9630ffc6c0b3,,false,36,2019-03-07 16:59:10-05:00,7,2019-03-07 21:59:10,1,3,3,0,0,870,0,20,20,false,false,Thursday,March,1,2019,16,Afternoon,false,66,8
true,false,update interactive package versino (#6378),Specific version update often related to fixing known issues,febcb920e025270450c226a94a29473abf0e09d9,mlnet,c5f03e2c42940b23ea3f9eed88f23807d9f26453,,false,191,2022-10-14 17:32:13-04:00,7,2022-10-14 21:32:13,1,1,1,0,0,85,0,2,2,false,false,Friday,October,4,2022,17,Afternoon,false,42,5
true,false,Split out non concurrent test collections. (#6937),The commit message indicates resolving potential concurrency issues which is a common class of bugs.,9f4a389891906a6d15bbc2f7307f7aacbf2ea8ef,mlnet,8896dd2927242944b361971f5cbd39a26a6ca981,,false,117,2024-01-08 12:00:49-05:00,7,2024-01-08 17:00:49,1,22,20,2,0,5471,68,111,43,true,false,Monday,January,1,2024,12,Morning,false,50,7
true,true,fix doc for the KeyToBinaryVectorMappingEstimator (#3536),The commit message explicitly states fixing documentation which could imply clarifying a pre-existing issue,cdf706e8dbd314bc4b6dfa59eef85f050bcd0e6b,mlnet,77c3467ca9f2c502557a261c20da968b735465e6,,false,51,2019-04-24 15:43:35-04:00,7,2019-04-24 19:43:35,1,2,2,0,0,540,15,20,5,false,false,Wednesday,April,2,2019,15,Afternoon,false,57,6
true,true,Fixes locale dependent test output comparisons (#109),Reference to issue #109 implies addressing a specific bug,278b1a39db84fa2d3472bac12259cbf56182c3d0,mlnet,53b748dfbef82aadd3e32b828151b2c60e56ec8f,,false,38,2018-06-07 00:07:02-04:00,10,2018-06-07 04:07:02,1,1,1,0,0,88,7,7,0,false,false,Thursday,June,2,2018,0,,false,53,7
true,true,Fix documentation for LightGbm parameter (#3695),Addressing specific issue referenced by commit hash,0daa32c2e41c19da3111d8ddac7aaa1914dffb63,mlnet,715ba89e92e6138016f1f53efee1597fda4b9d20,,false,63,2019-05-15 16:48:39-04:00,7,2019-05-15 20:48:39,1,1,1,0,0,1154,-1,1,2,false,false,Wednesday,May,2,2019,16,Afternoon,false,48,6
true,true,ML.Net nuget missing a dependency on System.Collections.Immutable (#981),The commit addresses fixing an issue in ML.Net project by resolving a known NuGet package error.,ecb9126691401a3142e59139290bf78ed9bc68ad,mlnet,9a6c384abc466053ffabc2edd34fd1aec3d22320,,false,25,2018-09-21 14:51:19-04:00,7,2018-09-21 18:51:19,1,1,1,0,0,23,1,1,0,false,false,Friday,September,3,2018,14,Afternoon,false,72,8
true,true,Fix the build (#2682),The commit message directly references resolving an issue ('build'),01a362b9a4a31a774f4f59bbe942d78240a69c7d,mlnet,9e8f1007f0fd676089a6bf770179880596fa638a,,false,22,2019-02-21 14:17:56-05:00,4,2019-02-21 19:17:56,1,1,1,0,0,605,0,2,2,false,false,Thursday,February,1,2019,14,Afternoon,false,21,4
true,true,Prevent annoying error in VSmac (#219),Specific commit reference indicates an attempt to fix a known bug (#219),2bbef1726bda3d60627399b8c4457244597b72ae,mlnet,d51321cb2c1e6c35639f00e777b4415901c55f50,,false,34,2018-05-24 12:39:51-04:00,26,2018-05-24 16:39:51,1,7,7,0,0,149,7,9,2,false,false,Thursday,May,2,2018,12,Morning,false,38,6
true,true,Polish GetColumn on IDataView (#2738),The commit references resolving an issue #2738 which likely indicates a bug in the 'GetColumn' method of the 'IDataView',a0edc5c5724ed2895fd0c2fa5c2525d03de13455,mlnet,b0baf122d837a63b23e0ce60b2622f520433a06d,,false,66,2019-02-27 13:42:32-05:00,7,2019-02-27 18:42:32,1,25,25,0,0,5963,62,174,112,false,false,Wednesday,February,1,2019,13,Afternoon,false,37,5
true,false,"Docs 2nd pass for NaiveBayes, KMeans, OVA, Pairwise and OnnxTransformer (#3387)",The commit mentions a second pass which implies addressing issues from the first iteration,3389f1deebf04cf9a0524144d36468de0b19597f,mlnet,6f3d95aa5a5444d68786781a3461b31871eef88d,,false,40,2019-04-21 01:14:50-04:00,7,2019-04-21 05:14:50,1,9,6,1,2,4204,49,175,126,true,true,Sunday,April,2,2019,1,Night,true,79,11
true,false,Add SamplingKeyColumnName to AutoMLExperiment (#6649),Adding columns is typically for data preparation in ML processes which can relate to fixing bugs if the dataset previously lacked necessary features.,d974a212538884bbffa0d95c82bf85de44a55782,mlnet,ce9938d37951ca94e7e94d2dc4779fecf52d8f54,,false,209,2023-05-04 18:06:42-04:00,7,2023-05-04 22:06:42,1,4,4,0,0,1003,25,28,3,false,false,Thursday,May,2,2023,18,Afternoon,false,53,5
true,false,Stop using System.ComponentModel.Composition (#2569),This is addressing an issue from a specific bug report.,412e1f904c9cd25b80e62bb01390e09360b5b50c,mlnet,512493a7ad1567f776c6999947c754c50e704717,,false,4,2019-02-21 17:01:04-05:00,7,2019-02-21 22:01:04,1,15,13,2,0,4669,105,196,91,true,false,Thursday,February,1,2019,17,Afternoon,false,52,4
true,false,Exposed ngram extraction options in TextFeaturizer (#2911),This issue number might indicate a bug related to text processing,ec6ff086edf685bdb64e244d14fd4ff8f5e6af4d,mlnet,6e1291a18843ba113bde4781ce5c5a9510f1db93,,false,5,2019-03-12 20:08:36-04:00,7,2019-03-13 00:08:36,1,9,9,0,0,7962,36,129,93,false,false,Tuesday,March,1,2019,20,Evening,false,58,7
true,false,Added RankingEvaluatorOptions and removed the truncation limit.  (#4081),Implementation of options suggests resolving specific issues,3f98485e887177f2082f027c22f46fd64ebbe246,mlnet,d3dca2e952f25e5d445dda0383d2b9765bf6625b,,false,118,2019-10-10 14:12:20-04:00,7,2019-10-10 18:12:20,1,6,5,1,0,5324,168,233,65,true,false,Thursday,October,4,2019,14,Afternoon,false,72,8
true,true,more transform => transformer renaming (#1590),The commit message suggests a change likely in response to an issue or bug related to the 'transformer' variable or function being misnamed.,28fb3bbca4d5b8ad5b1f0bc28fef35db4d8232f3,mlnet,c31c2c192635daeab6c5fbb7306258d7dddbb1f3,,false,43,2018-11-12 13:41:17-05:00,7,2018-11-12 18:41:17,1,25,25,0,0,33011,0,222,222,false,false,Monday,November,4,2018,13,Afternoon,false,46,6
true,false,small code cleanup (#271),Code cleanups can sometimes address underlying bugs or make them easier to detect,9d19d0e7058e328ead93f549205e5c329324ec05,mlnet,c259863acee3b2bea1c1cce87e8c5ce383c12852,,false,26,2018-05-30 19:09:01-04:00,30,2018-05-30 23:09:01,1,10,10,0,0,4419,-5,41,46,false,false,Wednesday,May,2,2018,19,Evening,false,25,4
true,true,moving onedal nuget download from onedal to native where its needed for building. (#6527),Mention of moving between versions potentially addressing issues,9d798f1bb3fb17fe97eba77a694c35e2cb46a4b7,mlnet,0880a9086ef7b2433c8a90df27bdb7e875bbd90a,,false,117,2022-12-21 23:50:30-05:00,7,2022-12-22 04:50:30,1,2,2,0,0,291,-1,16,17,false,false,Wednesday,December,4,2022,23,Evening,false,89,14
true,false,Internalizing MetadataUtils (#1893),The commit title suggests internal code reorganization possibly relating to a known issue,017fb09ad7b18f6cee1d51d85f5c48cf8af89259,mlnet,421252f87ab5f9b1a4dc1a7f1e83986377631fef,,false,53,2018-12-17 18:01:27-05:00,15,2018-12-17 23:01:27,1,62,62,0,0,32743,34,193,159,false,false,Monday,December,4,2018,18,Afternoon,false,35,3
true,false,Update some test package dependencies (#6161),Updating tests can relate to fixing issues with testing framework or dependencies,978b3c8bb5f4cbf56c20e40042c68f8bd8398ee8,mlnet,1396f5655efe1b019e79fbcbb4132f3d2751ff43,,false,167,2022-04-19 16:47:16-04:00,7,2022-04-19 20:47:16,1,3,3,0,0,261,10,14,4,false,false,Tuesday,April,2,2022,16,Afternoon,false,45,6
true,false,Normalization API helpers (#446),The commit description suggests an improvement related to code quality which might be necessary due to a previously discovered bug related to data handling.,53c2a159730a78042557a4ae31919c9de4690d18,mlnet,12e629882694dac319168afbbac47f83fb62101f,,false,15,2018-07-03 10:56:34-04:00,7,2018-07-03 14:56:34,1,10,10,0,0,12098,57,157,100,false,false,Tuesday,July,3,2018,10,Morning,false,32,4
true,false,"Cleaned and fixed public API surface for KMeans, NaiveBayes, OLS. (#2819)",The commit addresses known issues with the code,d9208bfe5e831d6592d5dd3605b197f7d8ebab01,mlnet,c2fabb88f79a30ccc6a3803cb16b400ca66ead4c,,false,5,2019-03-04 20:24:10-05:00,7,2019-03-05 01:24:10,1,17,16,1,0,40956,42,148,106,true,false,Monday,March,1,2019,20,Evening,false,73,11
true,false,Add two-variable scenario in Tensor shape inference for TensorflowTransform (#5257),The commit directly addresses a known issue with tensor shape inference.,c459af0d792469da0e8948cd612998bd880574e3,mlnet,81357ba85f1410d81f92e8b1e0632e41a0f10b02,,false,154,2020-07-02 00:39:20-04:00,7,2020-07-02 04:39:20,1,3,3,0,0,3000,45,48,3,false,false,Thursday,July,3,2020,0,,false,83,10
true,true,Handle lightgbm output in different locales properly (#2345),Addressing an issue with locale handling of a specific library,29a32cd5d9688c805234fe42177fd134c4db3e6d,mlnet,e3567096c530f5d4afcf7837b3214430381039f6,,false,26,2019-01-31 17:12:44-05:00,7,2019-01-31 22:12:44,1,2,2,0,0,738,17,23,6,false,false,Thursday,January,1,2019,17,Afternoon,false,60,8
true,false,Add option to execute only the last transform in TransformWrapper and have WordBagEstimator return transformer chain (#3700),The commit is related to fixing a specific bug identified by issue #3700,2c1cfcac00864587024fa1b5c139673383eb15fb,mlnet,36e100b4b8786d64605a42cbd1b3ccee48ff0be0,,false,25,2019-05-16 18:25:54-04:00,7,2019-05-16 22:25:54,1,8,6,2,0,7737,49,169,120,true,false,Thursday,May,2,2019,18,Afternoon,false,124,17
true,true,Fix SoftMax precision by utilizing double in the internal calculations (#3676),The commit description explicitly mentions fixing an issue related to Precision of SoftMax,715ba89e92e6138016f1f53efee1597fda4b9d20,mlnet,822d4d8e7fdc6197c1ca6578768d87dd319a6d4a,,false,63,2019-05-15 16:40:10-04:00,7,2019-05-15 20:40:10,1,1,1,0,0,762,2,6,4,false,false,Wednesday,May,2,2019,16,Afternoon,false,78,11
true,false,Add SECURITY.md (#6420),SECURITY.md often denotes security-related issues,23bfaba133c469cca3c461202708bf23ba8f880f,mlnet,53ff2cff22227fa599d7880f1445dfaaf097fc6c,,false,167,2022-11-01 15:30:06-04:00,7,2022-11-01 19:30:06,1,1,0,1,0,41,41,41,0,true,false,Tuesday,November,4,2022,15,Afternoon,false,23,3
true,false,Full Model Retrain Sample  (#4127),Model retraining often implies fixing issues with previous model performance,b2f0745ae8ba7b417c0da9029015ff374dd62abb,mlnet,940598ac148ed744d5c63b4ac689f612f4d73a75,,false,120,2019-10-02 20:48:11-04:00,25,2019-10-03 00:48:11,1,1,0,1,0,236,236,236,0,true,false,Wednesday,October,4,2019,20,Evening,false,34,5
true,false,Add tests for ParameterSet equality (#4550),The commit message specifically references testing an issue previously identified as #4550,cd40a077609b013cef7074fddd7e4e6293aa8af9,mlnet,d306ac8d66a8e4e9f82d3897d1d52cb5d93acab7,,false,142,2019-12-11 18:00:03-05:00,7,2019-12-11 23:00:03,1,1,1,0,0,276,37,37,0,false,false,Wednesday,December,4,2019,18,Afternoon,false,43,6
true,false,Internalize LpNorm column options. (#3078),This appears to address an issue with the software by standardizing a specific component,d38a35edda4e3b3bb9e74fd78f57e7a49a906186,mlnet,beb67a128544ee98b8c4309859f7e5a9f679ac4e,,false,15,2019-03-25 16:31:22-04:00,7,2019-03-25 20:31:22,1,1,1,0,0,923,0,4,4,false,false,Monday,March,1,2019,16,Afternoon,false,42,5
true,true,Fix spelling (#1258),The commit message indicates that the change was made to fix an issue previously reported as #1258,7e9e4687284786ae241b2e8c8457a02686e639e9,mlnet,2983312386878b0047a9be64e3b12c05e82c7932,,false,81,2018-10-15 10:40:02-04:00,30,2018-10-15 14:40:02,1,1,1,0,0,988,0,1,1,false,false,Monday,October,4,2018,10,Morning,false,20,3
true,true,Mark UInt128 and other obvious readonly structs as readonly. (#1496),"The commit mentions explicitly fixing a known issue (in this case, ensuring certain data structures remain immutable)",850f91c2e67679a825b49d3eefd96dea2cc2c153,mlnet,d5378cb9f35a99989e3dd76c2bf81a0392be867a,,false,4,2018-11-02 14:55:08-04:00,7,2018-11-02 18:55:08,1,46,46,0,0,33275,0,61,61,false,false,Friday,November,4,2018,14,Afternoon,false,68,10
true,false,Update Load8 with GatherVector256 instruction for .NET Core 3 (#1200) fixes #1195,The commit addresses a specific issue number indicating a fix was implemented,c4f3f106b66f11733b58f944df6dc95095908508,mlnet,95a4f788049a242b7d31c6a62e2d43588e3d1dee,,false,77,2018-10-10 07:41:28-04:00,59,2018-10-10 11:41:28,2,1,1,0,0,1505,10,11,1,false,false,Wednesday,October,4,2018,7,Morning,false,81,12
true,true,Added exception for NaN eigenvectors on PCA (#5349),Addressing an issue with NaN values in a specific function (PCA) indicates fixing that bug.,1b1872fd7d0a219002acfc12bbbf53ff823ce47f,mlnet,293321628fe408255adb74dd6e718e7469bdbd85,,false,132,2020-08-17 15:00:10-04:00,7,2020-08-17 19:00:10,1,2,2,0,0,972,42,46,4,false,false,Monday,August,3,2020,15,Afternoon,false,51,8
true,true,Added time series and DateTimeTransformer tests that load its input from a file (#5063),Describes adding tests which could imply fixing an issue related to testing,d8cb431773915a59f2728e254a02536bb83ba387,mlnet,08a8b15787a4ca6de68c5da720f191c117628159,,false,132,2020-04-28 13:25:10-04:00,7,2020-04-28 17:25:10,1,5,2,3,0,1072,174,187,13,true,false,Tuesday,April,2,2020,13,Afternoon,false,87,14
true,true,fix #6416 (#6612),The commit number is linked with known issues,69b67c48d93cb70972c61c846db06d4c61924d01,mlnet,7f94445eca369263bc5635c14c6070f6f8b1906c,,false,191,2023-03-31 18:44:44-04:00,7,2023-03-31 22:44:44,2,1,1,0,0,365,-1,70,71,false,false,Friday,March,1,2023,18,Afternoon,false,17,3
false,false,Early permutation work,"Permutations often relate to changes in functionality or order of operations, not necessarily addressing bugs.",599ad20362a79706f59ea4e094a4ea0d22ac3d37,wherewolf,0eabd3328f252d888da0fd5ce7d37cf2d8b8b3e7,,false,1,2024-04-20 22:35:55-04:00,1,2024-04-21 02:35:55,0,6,4,2,0,320,71,75,4,true,false,Saturday,April,2,2024,22,Evening,true,22,3
false,false,Added knowledge test for lone wolf,The description suggests adding functionality but does not indicate a fix of an existing bug.,c55fe3c28cf5a12f5b45f26bba499bfdc1df460f,wherewolf,2cd5f4952df7a5214d3014bce34210e50909730a,,false,1,2024-04-21 15:09:14-04:00,1,2024-04-21 19:09:14,0,2,1,1,0,131,47,47,0,true,false,Sunday,April,2,2024,15,Afternoon,true,34,6
false,false,Lone wolf peek is now fully implemented,The phrase 'lone wolf' does not suggest any known issue or bug fix.,2cd5f4952df7a5214d3014bce34210e50909730a,wherewolf,2e35f8f54b32473685168be1aa72408507d598e1,,false,1,2024-04-21 14:42:01-04:00,1,2024-04-21 18:42:01,0,10,7,2,1,387,91,104,13,true,true,Sunday,April,2,2024,14,Afternoon,true,39,7
false,false,Structuring early application.,Structure is foundational and does not directly indicate fixing a known issue.,b6c5e208d066d227269c70517b096b99ce9634c3,wherewolf,a7918ed4426845719f580c4a0c222efa898e69a7,,false,1,2024-04-18 22:25:47-04:00,1,2024-04-19 02:25:47,0,8,3,5,0,196,113,119,6,true,false,Thursday,April,2,2024,22,Evening,false,30,3
false,false,Saw other wolves event,The commit message does not directly indicate fixing code issues but might be related to social or community interaction within the project.,61e2be08cec6161ea91f5f2dbce6b2df77fb1087,wherewolf,1cad1831c63e76c297000e4c872455228394b928,,false,1,2024-04-20 17:40:55-04:00,1,2024-04-20 21:40:55,0,9,8,1,0,351,60,66,6,true,false,Saturday,April,2,2024,17,Afternoon,true,22,4
false,false,Rendering final probabilities as well as start probabilities,This commit message suggests adding a feature that deals with rendering probabilities rather than fixing an existing bug.,4101c815b35483ddc5065c04f648809e3f62b202,wherewolf,f857690c2e933ce13741721c763a491dada0055f,,false,1,2024-04-27 20:30:37-04:00,1,2024-04-28 00:30:37,0,1,1,0,0,123,13,38,25,false,false,Saturday,April,2,2024,20,Evening,true,60,8
false,false,Reorganizing for game setup and early probability,The commit appears to relate to the initial project setup or performance enhancement rather than fixing a known bug.,0eabd3328f252d888da0fd5ce7d37cf2d8b8b3e7,wherewolf,61e2be08cec6161ea91f5f2dbce6b2df77fb1087,,false,1,2024-04-20 21:59:12-04:00,1,2024-04-21 01:59:12,0,16,14,2,0,866,49,183,134,true,false,Saturday,April,2,2024,21,Evening,true,49,7
false,false,Added a mechanism to get all possible worlds,The description suggests implementation of an additional functionality rather than fixing a known issue,2e35f8f54b32473685168be1aa72408507d598e1,wherewolf,767f10472cb3776b6e09aefd24b991dfc69fcc3e,,false,1,2024-04-21 14:19:26-04:00,1,2024-04-21 18:19:26,0,9,6,3,0,573,124,163,39,true,false,Sunday,April,2,2024,14,Afternoon,true,44,8
false,false,Beginnings of night phase,The phrase suggests the start of an event (night phase) rather than fixing code issues,1cad1831c63e76c297000e4c872455228394b928,wherewolf,3ea7f19a21b935b69c2a1d15500c0e3984872a0e,,false,1,2024-04-20 17:26:58-04:00,1,2024-04-20 21:26:58,0,19,12,7,0,852,181,218,37,true,false,Saturday,April,2,2024,17,Afternoon,true,25,4
true,false,Support-based calculation of start cards,The commit addresses an issue in calculating start cards based on support data,764d688785b7da5cfdc8c49bf2fe43307a6d5279,wherewolf,0ed9aae56436a3cacd445638602e2f02f01d8384,,false,1,2024-04-20 23:07:55-04:00,1,2024-04-21 03:07:55,0,3,2,0,1,88,14,32,18,false,true,Saturday,April,2,2024,23,Evening,true,40,5
